ds,,count,hate_speech,offensive_language,neither,class,tweet,id
td,9534,0,0,0,0,1,@sprayinpray I recall you telling one of the Apollo teachers you hoped her baby came out retarded  and it did ... #AssholeOfTheYear lol &#128514;
td,9535,0,0,0,0,1,@sramirez07943  I miss you too faggot &#128557;&#128522; http://t.co/vKYJGRIIFf
td,9536,0,0,0,0,1,@sramirez07943 That's you faggot you eat shit for fun &#128514;&#128514;
td,9537,0,0,0,0,0,@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;
td,9538,0,0,0,0,1,@sramirez07943 you don't know where I llive you stupid cunt &#128014;
td,9539,0,0,0,0,1,@sramirez07943 you're failing at that and you don't know where I live faggot
td,9540,0,0,0,0,1,@stackmodus Oh yeah the HPV shot swells like a bitch. Put some ice on it for a bit if you want it'll go down eventually.
td,9541,0,0,0,0,1,@staviebby2010 Mmmm sure dont seem like it.. lmfao but yess ill be that bitch:)) now are you done?
td,9542,0,0,0,0,1,@steeloh_supreme yeah I'm down I'm starting to promote for belasco Thursday  so u better go bitch
td,9543,0,0,0,0,1,@stephen_taylor @jproskowglobal So they could complain about racial profiling I'm sure bloody twats
td,9544,0,0,0,0,1,@sternshow Ur still secretly lookng at Tommy Lee's cock! Jesus Christ 4getaboutit! That's a ghetto dream!
td,9545,0,0,0,0,2,@steve_phillips_ funny I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles
td,9546,0,0,0,0,1,"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG"
td,9547,0,0,0,0,1,@steveeearley @TheChaseUSA @MarkLabbett That cracker as big as he looks on TV?
td,9548,0,0,0,0,1,@stevemaxboxing that's what the little egotistical bitch deserves his head is huge for someone who gets KO'd when the wind blows
td,9549,0,0,0,0,1,@stevennn17 lmao not even bro if a girl a thottie keep it simple call her a hoe
td,9550,0,0,0,0,0,@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?
td,9551,0,0,0,0,1,@stinachase hoe ass nigga lmao
td,9552,0,0,0,0,1,@stonethegreat23 niqqa that's every white person just because some might seem down to earth don't mean there not gonna use nigger against us
td,9553,0,0,0,0,2,@strawberrycoca ling ling krunkchip
td,9554,0,0,0,0,2,@suchy_monster you make me feel all warm and fuzzy inside &#128522; #youCANsitwithus
td,9555,0,0,0,0,1,@summerdawn_1996 #NudesAreMyLife omfg that's mine faggot
td,9556,0,0,0,0,1,@summerdawn_1996 lol @ you being a cunt
td,9557,0,0,0,0,1,@supasaiyansarah haha same here bitch is trippin #brokeass
td,9558,0,0,0,0,1,@supreme_tacos @hear_me_rawrrr if you want a hoe go on urban chat. That's where all the hoes are. And Mia can get punched in the boob.
td,9559,0,0,0,0,1,@surething_mark you didn't even pass ESL yet you bitch lmao
td,9560,0,0,0,0,1,@survivedby @rootsarecertain I figured I was just shocked out hoe old that tweet was lol
td,9561,0,0,0,0,1,@swag_arella and getting pedicures bitching bout their ex and going tanning is something a bitch does
td,9562,0,0,0,0,1,@sweet_kissesxx Straight AF. Except math is a bitch. Hows the dealership lol
td,9563,0,0,0,0,0,@sweetakin Only rich white liberals know what's best for black people. If they don't see that they're obviously Uncle Toms.
td,9564,0,0,0,0,2,@sweetlou462 Lol. Have fun! &#128516; I haven't been to a race since HS (Charlotte). Crazy redneck times. Lol.
td,9565,0,0,0,0,2,@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. :/
td,9566,0,0,0,0,1,@swirlg0ddess main bae gonn think sumn up wit the pussy
td,9567,0,0,0,0,2,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah
td,9568,0,0,0,0,0,@t5_harris Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash racist UF fans. #FSU
td,9569,0,0,0,0,1,@tGR0Z you's a nasty lil bitch
td,9570,0,0,0,0,1,@t__amil i tell it how it is if yu ain uh bitch or uh hoe i call yu by yo name
td,9571,0,0,0,0,1,@t_hags12 ya dude get the pussies drunk!
td,9572,0,0,0,0,1,@tacalifornia bitch go play dead
td,9573,0,0,0,0,1,@tacalifornia my real lil bro even tho cuh a bitch lmao
td,9574,0,0,0,0,1,@tacalifornia slid bitch
td,9575,0,0,0,0,1,@tacalifornia wyo bitch
td,9576,0,0,0,0,1,@tajacasanova @macy_engweiler you're are only a hoe when you fuck him and think you're pregnant ... Not when you party together &#128524;
td,9577,0,0,0,0,2,@tarbetto. Find one where be beat Nathan Moons head into the ice too. Ol Andrew is straight trash as far as hockey.
td,9578,0,0,0,0,1,@tay_baybay_12 pussy heels!! Haha
td,9579,0,0,0,0,1,@tay_waldon onlife yal niggas funny man lol Lonnie was suppose to get out of that bitch after he was up a band smh
td,9580,0,0,0,0,1,@tayisbae @stilIgucci @spxrklybubbles what she means is shes a fat bitch
td,9581,0,0,0,0,1,@tayisbaee those hoes aint loyal
td,9582,0,0,0,0,1,@tayjrobin @AlmondMlk follow the system and you'll practically be swimming in pussy
td,9583,0,0,0,0,1,@taylanicolexo you're just a pussy.
td,9584,0,0,0,0,1,@taylorlynn_15 Hey it works. Most people hate me for it but as long as I'm still happy they can bitch all they want &#128514;&#128077;
td,9585,0,0,0,0,1,@tayscalf  a beam of light descended from the heavens  a loud voice said fuck her right in the pussy  many lives were changed that day
td,9586,0,0,0,0,1,@tayscalf if you ain't with someone you can still sleep around be a hoe and not the cheatin
td,9587,0,0,0,0,2,@tayscalf must have run out of brownies
td,9588,0,0,0,0,1,@tayscalf we should change that to bitch about everything. For example my girlfriend don't like the crew I hang with she BAE
td,9589,0,0,0,0,1,@tcthegreat1 it's yo fault taking a nig out everyday
td,9590,0,0,0,0,2,@tdwp327 practically anything that&#8217;s colored red often contain red pigments extracted from the female coccus costa or cochineal insect.
td,9591,0,0,0,0,1,@team_Darrion just like a Velcro headed moon cricket to say fucking jungle bunny
td,9592,0,0,0,0,2,@team_Darrion night jigaboo http://t.co/vxKCG4yGXF
td,9593,0,0,0,0,2,@teapot Great GIF. Got a source URL for @gifs?
td,9594,0,0,0,0,1,@teeenytori @blzznts @Pouyalilpou put your tits away you ginger. Arnt u like 7? Isn't it past you bed time? Fuck off bitch.
td,9595,0,0,0,0,0,@teenagesleuth .we got 1 except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!
td,9596,0,0,0,0,1,@teeritz So six martinis before passing out on the couch after watching Euro-trash into the wee hours. Got it.
td,9597,0,0,0,0,1,@ten_ah_kei superman dat hoe no watch me uuuuuuuuuu&#128514;
td,9598,0,0,0,0,2,"@terrorwatchusa .....I think its about #Whites trying to be the most #Blackish ......what we in Socal call ""wiggers"". #liberals #democrats"
td,9599,0,0,0,0,1,@tess_stepakoff @jetsnation6297 bitch please I'm a stud
td,9600,0,0,0,0,1,@theBOSS_Leslie I didn't tag you negro lol
td,9601,0,0,0,0,1,@theEricGlife starve bitch
td,9602,0,0,0,0,1,@thebashionista Got me blushin like Drake bitch az. Lol
td,9603,0,0,0,0,1,"@thecoreyholcomb ""s/o the fat bitches who ride dick with a t-shirt on"" &#128514;&#128514;&#128514;"
td,9604,0,0,0,0,1,@thecoreyholcomb I'd give that hoe the finger everyday at work until I get fired for it.
td,9605,0,0,0,0,2,@theeCHACO @danawhite you watching this trash?
td,9606,0,0,0,0,2,@theejustinholt the redskins are doing pretty good this year &#128514;&#128514;
td,9607,0,0,0,0,2,@theejustinholt trash of the cowboys beat the redskins twice last year &#128517;
td,9608,0,0,0,0,1,@thejess_lynne @Hunglikerobby_ @triple6em96 @Itzmeggo no you threatened us bitch?! Don't try to make it what it's not &#9786;&#65039;
td,9609,0,0,0,0,2,@thejokerxo nah they let French Montana spit trash at will
td,9610,0,0,0,0,1,@thejokerxo porn stars are 100% acceptable bro. Im was talking about these air mattress hoes....lol
td,9611,0,0,0,0,1,@thejokerxo yes!!! I love the hair on her pussy...lol
td,9612,0,0,0,0,1,@thejournalist44 At least 3. Late tho. Cuz adrenaline and emotion gonna carry them bitches until halftime.
td,9613,0,0,0,0,1,@thejournalist44 best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.
td,9614,0,0,0,0,1,@thejournalist44 zactly. After Joique pounds that bitch bring in reggie for the GAPING holes that will inevitably appear.
td,9615,0,0,0,0,2,"@thelovemaster ""I'm gonna nip you right in the bud!"""
td,9616,0,0,0,0,1,"@themightylayman ""We just gotta have a red headed Afrotino-Asian albino autistic Branch Davidian hermaphrodite on the Avengers!"""
td,9617,0,0,0,0,1,@thereal_2raw @AssGods Brah *falls out* white bitches crazy
td,9618,0,0,0,0,1,@thereal_2raw He actually good lol don't hoe him. But I mean that's some road to glory shit &gt;Go to Northern Illinois* *Undefeated &amp; Heisman*
td,9619,0,0,0,0,1,@thereal_4 yeah lil nigga I was homecoming king and still been getting bad bitches as u see &#9996;&#65039;
td,9620,0,0,0,0,2,@thereal_EMandM I'm off whenever I feel like it. I'm off til Monday. And you put in your two weeks flip them the bird mannn
td,9621,0,0,0,0,1,@thereal_EMandM ain't like I have anything to do bitch boy lol.
td,9622,0,0,0,0,2,@thereal_EMandM texans d/st won't play the redskins again this year...
td,9623,0,0,0,0,2,@therealduxy @TKFan01 *too pretty...not *to pretty. Jeezus...my redneck education is showing.
td,9624,0,0,0,0,2,@therealjuicyj @ProjectPatHcp yea ho
td,9625,0,0,0,0,1,@thereallisaann @MichaelDelZotto HAHAHAHAHAHAH hook nose faggot can't get pussy sucks at hockey #nhl
td,9626,0,0,0,0,0,@theshardyrebel #faggot
td,9627,0,0,0,0,1,@theshardyrebel cuz ur a sellout bitch fag
td,9628,0,0,0,0,1,@thesportsjudge. Sometimes a good hoe fire needs some Rocephin too before it'll go out.....
td,9629,0,0,0,0,1,@thetoddshow  Y'all ain't gots no colored folk on da show. I tinks dats be racist and shit #TheToddShow
td,9630,0,0,0,0,0,@thewagnerer fags***
td,9631,0,0,0,0,1,@thickumms_x3 very wrong lmao this bitch literally tried to swallow someone in this movie
td,9632,0,0,0,0,1,@thisisricklol sexy bitch
td,9633,0,0,0,0,1,@thrillllllllll oh yea I forgot u decided to have math a hoe instead of football! My bad!
td,9634,0,0,0,0,1,@thundercurlz yo ugly ass 4 eyes havin ass bitch
td,9635,0,0,0,0,1,@tiara_rachelle I'm not gone see your baby monkey lil ass anyway funky ass
td,9636,0,0,0,0,0,@tiffantasticc your dad is genuine happy guy because his kids aren't niggers though &#128532; jimmy is my nigga 5eva
td,9637,0,0,0,0,1,@tina16_ that bitch gonna get a rug burn
td,9638,0,0,0,0,1,@tinyboatclub you just started a whole other situation you dumb asa cunt
td,9639,0,0,0,0,1,@tjdunn23 you're such a darkie.
td,9640,0,0,0,0,1,@tkdfighter  He gotta be colored
td,9641,0,0,0,0,2,@tmundal just because some moist bint lobbed a sword at you you think you're some la-de-da king?
td,9642,0,0,0,0,1,@todd_calfee @WdmJeff Hell - was lucky to have gravel - dirt roads were a bitch
td,9643,0,0,0,0,2,@toddgunter This this this. Pack it up and head to NYC please. Enjoy being called a hick for a few years come home humbled. #plans
td,9644,0,0,0,0,1,@tommymanson pussy
td,9645,0,0,0,0,2,@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby
td,9646,0,0,0,0,2,"@tonynolanlive ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &#9749;&#65039;"
td,9647,0,0,0,0,0,@tori_mills02 I believe that you fuckin can punk nigga bitch&#128520;&#128170;
td,9648,0,0,0,0,1,@tori_santana hell yea went from I love you to fuck you and that basic bitch
td,9649,0,0,0,0,2,@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.
td,9650,0,0,0,0,1,@tranSactionRAP nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking walk it out
td,9651,0,0,0,0,2,@travistefft I know how you feel....I never thought I'd see the Sox win in my lifetime. Hope you can use Ant's Yankees hook up to see a game
td,9652,0,0,0,0,2,@treagle05 early bird gets the worm tomcat
td,9653,0,0,0,0,1,@treagle05 your still a little pussy tomcat &#128569;
td,9654,0,0,0,0,1,@trestiffer &amp; @Rhyds_herrrrrr had me so high off the monkey nutts yesterday nbs &#128532;&#128532;&#128518;&#128518;&#128526;&#128526;&#128548;&#127809;&#127811;&#127807;&#127807;
td,9655,0,0,0,0,1,@trestiffer lil b already to puff for the hoes
td,9656,0,0,0,0,1,@treyspears3 dude your fucking gay you made a twitter just to mock me fucking lowlife
td,9657,0,0,0,0,1,@treyspears3 it's fucking real retard holy fuck can you not read my tweets fucktard?
td,9658,0,0,0,0,1,@triple6em96 @Hunglikerobby_ @bbluedreamm I don't look like white trash. I'm not pregnant and 17 gtfo. I have hella gas so say something.
td,9659,0,0,0,0,0,@triple6em96 @Hunglikerobby_ bitch you watch your fucking mouth you dirty whore. I swear to god that's a thin line
td,9660,0,0,0,0,1,@triple6em96 @Hunglikerobby_ uh I think his mom loves him you fucking retard. I'm sure your gunna be so successful emilie. We all believe &#128521;
td,9661,0,0,0,0,1,@triple6em96 @longbongchris stfu you stupid bitch? Like leave us alone? No one gives a fuck about you. Bruh just block her. We're good.
td,9662,0,0,0,0,1,@trix2343 I have something that you don't bitch. Always remember that.
td,9663,0,0,0,0,1,@trix2343 okay bitch. Tomorrow in the principals office. Be there.
td,9664,0,0,0,0,1,@tropicth you know. pens for school? to cut all them bitches
td,9665,0,0,0,0,2,@truckpartstores Intended to get pics but didn't have time.. Must be a mud race/event here this weekend.. Is like a redneck convoy out there
td,9666,0,0,0,0,1,@true_east_ @TroyMadden yall trash but @thEMANacho cold
td,9667,0,0,0,0,2,@true_east_ trash what? http://t.co/IUdvnQCkB4
td,9668,0,0,0,0,0,@truuueee_ that bitch done.. have it to u on Sunday my nigga
td,9669,0,0,0,0,1,@tsallabT it was the address to her Job... So the jokes on you bitch! Ha!
td,9670,0,0,0,0,1,@tsj_washington No matter how much you bitch and complain... America is in better shape to how Obama found it PERIOD
td,9671,0,0,0,0,2,@tsmith4569 Sorry I missed that you mean where I live is disgusting or that that muzzies in the UK r disgusting or both? Have a great Sun.
td,9672,0,0,0,0,1,@tucsonchld lol you can only get in at Eden when you're 18. All the bitches there are fat...
td,9673,0,0,0,0,1,@tupacselenas bitch smd
td,9674,0,0,0,0,1,@tupacselenas hey bitch imy
td,9675,0,0,0,0,1,@twaynesback I swear I can't do shit right now but I'm down to get into something tonight if u are nig
td,9676,0,0,0,0,1,@twaynesback well I already got some lol but I'm bout to hop in the shower and eat something real quick then I'll be on my way nig
td,9677,0,0,0,0,2,@tweebest clam it
td,9678,0,0,0,0,2,@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity
td,9679,0,0,0,0,1,@twincitytyson if somehow u didn't already go I'm down nig
td,9680,0,0,0,0,1,@twittwithjosh @cher oh see cher? see what your particular brand vitriol creates? A boy who thinks it's ok to call a woman a cunt. #libtard
td,9681,0,0,0,0,1,@tyg235 @italian_montana have fun losing tonight bitch
td,9682,0,0,0,0,1,@tyler_smith55 your talking to every hick in San Antonio I ride with a big 45 in the console
td,9683,0,0,0,0,2,"@tyler_wilde As in ""throw birds with long pointy beaks at you""?"
td,9684,0,0,0,0,2,@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes doesn't he?
td,9685,0,0,0,0,2,@tyler_wilde I'm just saying it's not like you were up against a bird-eating spider or something. Bet @Pseudobread coulda done it
td,9686,0,0,0,0,1,@tyracountryman nah gurl this pussy private &#128581;
td,9687,0,0,0,0,2,@tytytooflyy ima fill ur clam out
td,9688,0,0,0,0,1,@uhCokee he's just a cunt and nobody likes him. He should choke on shit
td,9689,0,0,0,0,1,@uhhdrugs bitch. Again?
td,9690,0,0,0,0,2,@uk3ba Just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting LOL
td,9691,0,0,0,0,1,@upallcamren shutup thirsty hoe
td,9692,0,0,0,0,1,@urHIGHnesss_ &#128514; nah lemme chill i love the bitches
td,9693,0,0,0,0,0,@urbasicyabish @Mikeaveli fucking faggot
td,9694,0,0,0,0,1,@urbasicyabish let's go see the wolverine hoe
td,9695,0,0,0,0,2,@urbasicyabish nigor??
td,9696,0,0,0,0,1,@urbasicyabish of course bitch. I kinda wanna attempt to play madden tho
td,9697,0,0,0,0,1,@urdaddy936192 @LuM1996 @PRoseish not in Florida retard
td,9698,0,0,0,0,1,@usweekly every1 is so over the bigass bitches!!
td,9699,0,0,0,0,1,@usweekly that old cunt needs to sit down
td,9700,0,0,0,0,1,@vaginafvce  Fuck her right in the pussy
td,9701,0,0,0,0,1,@valeriaaa_111 nigger
td,9702,0,0,0,0,2,@valerie91097 uhh messi trash . and im flattered but what was the games scorre
td,9703,0,0,0,0,1,@valeriemaria2 @assholee813 bitch wea ur clothes
td,9704,0,0,0,0,0,@valonfox13 not no but hell no when blk. stop sayin nigger I will what they can have I can have. this is america
td,9705,0,0,0,0,1,@vampirrrra k niggah do u evem shmoke
td,9706,0,0,0,0,1,@vampirrrra thats right niggah Netherlands!!!
td,9707,0,0,0,0,1,@vampirrrra viva Brazil niggah lol
td,9708,0,0,0,0,2,@vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha
td,9709,0,0,0,0,1,@vbyrd_32 dam this hoes should be working at Microsoft
td,9710,0,0,0,0,2,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c
